X,Y,incident_id,department,commune,incident_date,details,incident_type_id,gang_affiliations,icon_url
-72.6232606172561,18.5078033789571,773,West,Leogane,2025/08/15 12:30:00.695-04,b'The population refuses to let the police commissioner leave.',6,,./0.png
-72.227694,18.577314,781,West,Croix-Des-Bouquets,2025/08/16 08:35:00-04,b'Armed men in area',4,,./0.png
-72.533386,19.123331,972,Artibonite,Verrettes,2025/09/15 08:22:00.688-04,b'Gang members are in much of the city waging battles against the population / Gang activity in progress.',1,[ 6 ],./0.png
-72.533343,19.123563,973,Artibonite,Verrettes,2025/09/15 09:36:00.347-04,b'Gang members are in much of the city waging battles against the population / Gang activity in progress.',1,[ 6 ],./0.png
-72.537643,19.122756,977,Artibonite,Verrettes,2025/09/15 12:36:00.797-04,b'Clash between gang and armed population.',1,[ 6 ],./0.png
-72.533305,19.123578,980,Artibonite,Verrettes,2025/09/15 20:14:00-04,b'Gang members shoot towards the police station to scare the population',4,[ 6 ],./0.png
-72.533322,19.123426,983,Artibonite,Verrettes,2025/09/16 08:31:00.028-04,b'Gang activity in progress',1,[ 6 ],./0.png
-72.533403,19.123529,989,Artibonite,Verrettes,2025/09/16 16:07:00.130-04,b'Clash between gang and armed population.',1,[ 6 ],./0.png
-72.53603,19.122898,996,Artibonite,Verrettes,2025/09/17 14:25:00.877-04,b'Clash between gang and police helped by armed population.',1,[ 6 ],./0.png
-72.536888,19.122819,1023,Artibonite,Verrettes,2025/09/19 19:54:00-04,b'Clash between gang and armed population.',1,[ 6 ],./0.png
-72.536888,19.122819,1026,Artibonite,Verrettes,2025/09/19 19:54:00-04,b'Clash between gang and armed population.',1,[ 6 ],./0.png
-72.536639,19.12419,1101,Artibonite,Verrettes,2025/09/29 15:04:00.846-04,b'Clash between gang and armed population.',1,[ 6 ],./0.png
-72.536854,19.122512,1102,Artibonite,Verrettes,2025/10/01 07:54:00.428-04,b'Shooting at Chandelle\xc2\xa0and\xc2\xa0Payen district in Liancourt  / Clash between gang and police helped by armed population. ',1,[ 6 ],./0.png
-72.536339,19.123468,1107,Artibonite,Verrettes,2025/10/01 12:30:00.496-04,b'Clash between gang and police helped by armed population. ',1,[ 6 ],./0.png
-72.536819,19.122342,1110,Artibonite,Verrettes,2025/10/02 08:21:00.785-04,b'Gang members shoot in the air to scare the population',1,[ 6 ],./0.png
-72.536442,19.122076,1113,Artibonite,Verrettes,2025/10/02 20:04:00-04,b'Shooting at Chandelle\xc2\xa0and\xc2\xa0Tapyon  district in Liancourt',8,[ 6 ],./0.png
-72.536888,19.123322,1115,Artibonite,Verrettes,2025/10/03 08:20:00.846-04,b'Gang activity in progress.',1,[ 6 ],./0.png
-72.536819,19.122013,1118,Artibonite,Verrettes,2025/10/03 12:29:00.224-04,b'Gang activity in progress',1,[ 6 ],./0.png
-72.530674,19.120889,1120,Artibonite,Verrettes,2025/10/03 15:25:00.182-04,b'Clash between gang and armed population.',1,[ 6 ],./0.png
-72.534588,19.121959,1128,Artibonite,Verrettes,2025/10/04 12:44:00-04,b'Clash between gang and police helped by armed population.',1,[ 6 ],./0.png
-72.296661,18.556245,791,West,Delmas,2025/08/18 08:44:00.884-04,b'Armed men kidnapped a person',4,,./0.png
-72.316632,18.550738,793,West,Delmas,2025/08/18 12:37:00.795-04,b'Clash between gang and police / police operation in progress with kamikaze drone',1,,./0.png
-72.239635,18.583328,799,West,Croix-Des-Bouquets,2025/08/18 20:02:00-04,b'Armed men in area',4,,./0.png
-72.280246,18.447192,806,West,Kenscoff,2025/08/19 11:23:00.537-04,b'Armed men in Douwet neighbourhood in Kenskoff',4,,./0.png
-72.165361,18.718219,813,Centre,Mirebalais,2025/08/21 08:15:00.138-04,b'Clash between armed population and gang.',1,,./0.png
-72.288554,18.531322,817,West,Delmas,2025/08/21 13:06:00.255-04,b'The population is demonstrating against the young man killed earlier this week in front of the Ministry of National Education by a security guard.',6,,./0.png
-72.300566,18.530761,818,West,Port-au-Prince,2025/08/21 14:02:00.759-04,"b""Aggressive demonstration in front of the Prime Minister's office""",6,,./0.png
-72.233691,18.578167,820,West,Croix-Des-Bouquets,2025/08/21 08:04:00.465-04,b'Armed men in area',4,,./0.png
-72.300691,18.530512,825,West,Petion-Ville,2025/08/22 11:11:00-04,"b""demonstration in front of the Prime Minister's office""",6,,./0.png
-72.066158,18.531632,832,West,Ganthier,2025/08/23 12:54:00-04,b'Armed men in area',4,,./0.png
-72.206818,19.750301,815,North,Cap-Haitien,2025/08/21 12:28:00.923-04,b'Burning tires at the Carrefour Samaria / Pitit Dessalines activists protest against the choice of magistrates',6,,./0.png
-72.206944,19.750278,822,North,Cap-Haitien,2025/08/21 20:58:00-04,b'Burning tires at the Carrefour Samaria / Pitit Dessalines activists protest against the choice of magistrates',6,,./0.png
-72.220792,19.736066,826,North,Cap-Haitien,2025/08/22 13:10:00-04,b'Burning tires at Vertieres IN front of historical monuments by Pitit Dessalines activists.',6,,./0.png
-72.536339,19.122462,1155,Artibonite,Verrettes,2025/10/08 13:31:00-04,b'Clash between gang and armed population.',1,[ 6 ],./0.png
-72.528992,19.115975,1160,Artibonite,Verrettes,2025/10/09 09:39:00.131-04,b'Shooting in Estral district  in Liancourt / Gang activity in progress.',1,[ 6 ],./0.png
-72.537952,19.122369,1165,Artibonite,Verrettes,2025/10/09 13:43:00.449-04,b'Clash between gang and armed population.',1,[ 6 ],./0.png
-72.537952,19.121686,1187,Artibonite,Verrettes,2025/10/13 12:38:00.207-04,b'Armed men in Savane Tapion district in Liancourt',4,[ 6 ],./0.png
-72.537369,19.122732,1197,Artibonite,Verrettes,2025/10/14 09:44:00.256-04,b'Armed men in Savane Tapion district in Liancourt',4,[ 6 ],./0.png
-72.535343,19.124068,1244,Artibonite,Verrettes,2025/10/21 12:04:00.444-04,b'Gang members kidnapped several vendors at the Savane Tapion market.',5,[ 6 ],./0.png
-72.536389,19.121667,1256,Artibonite,Verrettes,2025/10/22 16:08:00.866-04,b'Gang members shoot to scare the population',1,[ 6 ],./0.png
-72.608385,19.305392,1280,Artibonite,L'Estere,2025/10/25 18:17:00-04,b'Clash between gang and police.',1,[ 9 ],./0.png
-72.608505,19.305257,543,Artibonite,L'Estere,2025/07/19 08:45:00-04,,1,[ 9 ],./0.png
-72.608385,19.304792,563,Artibonite,L'Estere,2025/07/22 17:13:00.986-04,b'Gang members killed several young men in the village',1,[ 9 ],./0.png
-72.536819,19.119943,565,Artibonite,Verrettes,2025/07/22 20:16:00-04,,1,[ 9 ],./0.png
-72.537094,19.121236,604,Artibonite,Verrettes,2025/07/27 09:56:00-04,,1,[ 9 ],./0.png
-72.48684883,19.14500603,746,Artibonite,Petite Riviere de l'Artibonite,2025/08/12 13:10:00-04,b'Toll boot setup by gang on RN1',2,[ 9 ],./0.png
-72.584953,19.360466,751,Artibonite,L'Estere,2025/08/13 08:10:00-04,b'Gang setting up checkpoint',2,[ 9 ],./0.png
-72.587631,19.337815,1038,Artibonite,L'Estere,2025/09/21 10:48:00-04,b'Clash between gang and armed population.',1,[ 9 ],./0.png
-72.584885,19.358987,1041,Artibonite,L'Estere,2025/09/21 13:21:00-04,b'Clash between gang and police helped by armed population',1,[ 9 ],./0.png
-72.608153,19.305272,1046,Artibonite,L'Estere,2025/09/22 10:33:00.802-04,b'Clash between gang and police helped by armed population.\n',1,[ 9 ],./0.png
-72.316775,18.545502,838,West,Port-au-Prince,2025/08/24 11:56:00-04,b'Armed men in area',4,,./0.png
-72.316599,18.545457,839,West,Port-au-Prince,2025/08/24 14:52:00-04,b'Armed men at rue CoDada / Christ Roi ',4,,./0.png
-72.276426,18.515666,844,West,Petion-Ville,2025/08/25 08:10:00.566-04,b'A man was shot dead in the city center.',1,,./0.png
-72.287181,18.451814,845,West,Kenscoff,2025/08/25 10:44:00.841-04,b'Confrontation between gang and police',1,,./0.png
-72.104645,18.831337,847,Centre,Mirebalais,2025/08/25 13:54:00.714-04,b'Confrontations between gang and the police helped by the self-defense group.',1,,./0.png
-72.316964,18.545551,855,West,Port-au-Prince,2025/08/26 16:19:00.795-04,b'There was an altercation between police officers from Solino and Christ-Roi and they shot each other / no further information on this subject',3,,./0.png
-72.272444,18.471093,858,West,Petion-Ville,2025/08/27 07:16:00.211-04,b'Clash between  gang and armed population in Greffin area',1,,./0.png
-72.314127,18.587987,863,West,Cite Soleil,2025/08/28 07:37:00.576-04,,1,,./0.png
-72.331143,18.531798,866,West,Port-au-Prince,2025/08/28 13:28:00.252-04,b'Police killed two people on a motorcycle.',1,,./0.png
-72.269036,18.628537,872,West,Croix-Des-Bouquets,2025/08/30 12:08:00.073-04,b'Armed men in area',4,,./0.png
-72.340025,18.532992,874,West,Port-au-Prince,2025/08/31 07:36:00.456-04,b'sporadic Rafale fire on police vehicles',1,,./0.png
-72.340027,18.532766,875,West,Port-au-Prince,2025/08/31 09:13:00.664-04,"b'Police operation underway in a large part of the city center with kamikaze drone / Salomon Market, Cameau Alley and Route des Dalles area'",1,,./0.png
-72.328036,18.540277,877,West,Port-au-Prince,2025/08/31 13:45:00.800-04,b'peaceful march for residents to return to their homes.\nThe police quickly put an end to the gathering.',6,,./0.png
-72.311003,18.555272,881,West,Delmas,2025/09/01 12:39:00.006-04,b'The population barricaded Le Jeune Street and the police removed the barricades.',6,,./0.png
-72.305017,18.582983,883,West,Tabarre,2025/09/01 13:58:00.241-04,b'Armed men in area.',4,,./0.png
-72.204359,19.751618,851,North,Cap-Haitien,2025/08/26 09:00:00.283-04,b'Burning tires at rue 0.A / Pitit Dessalines activists and population angry at the installation of certain new members in the town hall',6,,./0.png
-72.536442,19.122624,878,Artibonite,Verrettes,2025/08/31 15:26:00.433-04,b'Clash between gang and armed population in Potri district',1,,./0.png
-72.536476,19.121321,879,Artibonite,Verrettes,2025/09/01 09:52:00.274-04,b'Armed men in Marseille and Marou district /  gang activity in progress.',4,,./0.png
-72.537369,19.12181,880,Artibonite,Verrettes,2025/09/01 12:52:00.653-04,b'armed men in Marseille district / gang activity in progress.',1,,./0.png
-72.607458,19.305651,1048,Artibonite,L'Estere,2025/09/22 11:44:00.618-04,b'Clash between gang and police helped by armed population.',1,[ 9 ],./0.png
-72.541583,19.126624,1061,Artibonite,Verrettes,2025/09/24 19:27:00.836-04,b'Gang members shoot to scare the population.',1,[ 9 ],./0.png
-72.616573,19.150962,357,Artibonite,Saint-Marc,2025/06/21 10:04:00-04,b'Armed men in area',4,[ 13 ],./0.png
-72.596489,19.204043,430,Artibonite,Dessalines,2025/07/03 08:06:00.746-04,b'RN1 is blocked at Carrefour Villard by gang members.',7,[ 13 ],./0.png
-72.596292,19.202987,445,Artibonite,Dessalines,2025/07/05 08:03:00-04,b'RN1 is blocked at Carrefour Villard by gang members',7,[ 13 ],./0.png
-72.295072,18.559732,886,West,Delmas,2025/09/02 10:26:00.991-04,b'A man was shot dead and then the body was burned',1,,./0.png
-72.3722,18.529505,889,West,Carrefour,2025/09/02 16:22:00.639-04,b'Police operation with kamikaze drone on a gang toll point',4,,./0.png
-72.286966,18.535524,896,West,Delmas,2025/09/03 16:43:00.416-04,b'A man was kidnapped in the area by four marmots in a white car',5,,./0.png
-72.337426,18.536444,916,West,Port-au-Prince,2025/09/06 17:26:00.930-04,b'Police conduct operations with suicide drones during the late afternoon.',1,,./0.png
-72.513817,18.772535,917,West,Arcahaie,2025/09/06 17:36:00.018-04,b'Clash between gang and police.',1,,./0.png
-72.3008,18.530669,924,West,Port-au-Prince,2025/09/08 11:47:00.179-04,"b""Demonstration in front of the Prime Minister's office / Police use tear gas to disperse the crowd.""",6,,./0.png
-72.271302,18.516652,925,West,Petion-Ville,2025/09/08 12:05:00.177-04,b'Demonstration in front of OIM',6,,./0.png
-72.305832,18.551828,928,West,Delmas,2025/09/08 21:52:00-04,b'Armed individuals on a motorcycle killed a man in front of the town hall.',1,,./0.png
-72.518143,19.260743,534,Artibonite,Dessalines,2025/07/17 09:06:00-04,b'Gang activity in progress',4,[ 13 ],./0.png
-72.538536,19.123367,536,Artibonite,Verrettes,2025/07/17 11:56:00-04,,1,[ 13 ],./0.png
-72.537849,19.124309,537,Artibonite,Verrettes,2025/07/17 18:09:00-04,,1,[ 13 ],./0.png
-72.515808,19.270525,541,Artibonite,Dessalines,2025/07/17 21:48:00-04,"b'Several times during the day, gang members carried out harassment attacks on the population, with no police reinforcements during the day or night.'",1,[ 13 ],./0.png
-72.537781,19.12321,551,Artibonite,Verrettes,2025/07/21 12:04:00.840-04,,1,[ 13 ],./0.png
-72.537395,19.123274,559,Artibonite,Verrettes,2025/07/22 14:56:00.084-04,b'Savien gangs set fire to a police armored vehicle and killed 3 police officers',1,[ 13 ],./0.png
-72.537231,19.123946,562,Artibonite,Verrettes,2025/07/22 16:53:00.742-04,"b'Fighting lasted for most of the afternoon between the gang, the police, and members of the coalition and the armed population.'",1,[ 13 ],./0.png
-72.537369,19.120968,597,Artibonite,Verrettes,2025/07/26 14:37:00-04,b'Clash between gang and police helped by armed population',1,[ 13 ],./0.png
-72.536944,19.121389,607,Artibonite,Verrettes,2025/07/27 20:34:00-04,,1,[ 13 ],./0.png
-72.536957,19.119206,643,Artibonite,Verrettes,2025/07/31 15:20:00.237-04,b'Clash between gang and police helped by armed population.',1,[ 13 ],./0.png
-72.537712,19.121621,645,Artibonite,Verrettes,2025/07/31 19:13:00.397-04,b'Clash between gang and police helped by armed population.',1,[ 13 ],./0.png
-72.53651,19.12262,1055,Artibonite,Verrettes,2025/09/23 08:03:00.531-04,b'Clash between gang and police.',1,[ 13 ],./0.png
-72.5373,19.12184,549,Artibonite,Verrettes,2025/07/20 20:04:00-04,,1,[ 14 ],./0.png
-72.479897,19.057085,381,Artibonite,Verrettes,2025/06/24 13:17:00.342-04,b'Armed men in the area of Milano',4,"[ 1, 14 ]",./0.png
-72.537146,19.124572,394,Artibonite,Verrettes,2025/06/25 18:00:00.266-04,b'Confrontations between gangs',4,"[ 1, 14, 16 ]",./0.png
-72.713493,18.95547,84,Artibonite,Saint-Marc,2025/05/16 08:52:00.499-04,b'RN1 is blocked by armed men in Montrouis / trucks crossing the road',7,,./0.png
-72.707485,18.951852,913,Artibonite,Saint-Marc,2025/09/06 12:43:00.329-04,b'Armed men installed paid checkpoints in the areas of Twou Sab and the National High School of Montrouis.',4,,./0.png
-72.855492,18.430398,1285,West,Petit-Goave,2025/10/27 11:58:00.201-04,"b""People are angry after the release of a gang member / Police on the scene use tear gas. and also fired into the air to disperse the crowd. The population went to the individual's house and destroyed it.""",6,,./0.png
-73.813637,18.163729,37,South,Torbeck,2025/05/08 10:37:00-04,,1,,./0.png
-74.451724,18.48569,63,Grande'Anse,Anse d'Hainault,2025/05/12 16:22:00-04,b'The angry population set fire to the police station',6,,./0.png
-72.824078,18.4354,397,West,Grand-Goave,2025/06/26 11:25:00.785-04,b'Popular protest to have the bridge repaired. Unknown individuals removes hardware from the bridge making it unsafe for vehicles to pass.',6,,./0.png
-72.844853,18.436443,423,West,Petit-Goave,2025/07/01 17:29:00-04,b'RN 2 is blocked at the Dingue River bridge\nTruck across the road / the population demands that the government repair the bridge',6,,./0.png
-72.770545,18.426833,440,West,Grand-Goave,2025/07/04 11:34:00-04,b'Grand Goave blocked by the population due to rumors concerning the installation of a new administrator at the Ministry of Health.',6,,./0.png
-72.772476,18.42896,460,West,Grand-Goave,2025/07/07 07:33:00-04,,1,,./0.png
-72.705652,18.950825,1002,Artibonite,Saint-Marc,2025/09/18 12:03:00.858-04,b'Clash between gang and police.',1,[ 4 ],./0.png
-72.259689,18.556157,933,West,Tabarre,2025/09/09 16:36:00.231-04,b'3 gang members killed by UTAG unit / One police officer killed in clash',1,,./0.png
-72.423969,18.740296,942,West,Cabaret,2025/09/10 10:58:00.545-04,b'Reporting RN1 is blocked at Cabaret level by trucks across the road.',7,,./0.png
-72.305137,18.548883,954,West,Delmas,2025/09/11 20:27:00-04,,1,,./0.png
-72.703777,18.950421,1243,West,Arcahaie,2025/10/21 11:36:00.510-04,b'The gang members allegedly took control of the city and installed a new gang leader without committing any acts of murder.',8,"[ 1, 14 ]",./0.png
-72.70673,18.951167,1250,Artibonite,Saint-Marc,2025/10/22 07:08:00.589-04,b'Gang members shoot at people and burn houses.',1,"[ 1, 14 ]",./0.png
-71.7708053742221,18.0830544199332,1294,South-East,Anse-a-Pitre,2025/11/02 12:03:38.575-05,Confrontations,1,"[ 11, 13 ]",./0.png
-72.314942,18.532597,985,West,Port-au-Prince,2025/09/16 10:32:00.922-04,"b'Police opened fire on a motorcyclist who refused to stop, killing two passersby and injuring several others.'",1,,./0.png
-72.575684,18.843656,1003,West,Arcahaie,2025/09/18 12:36:00.654-04,b'RN1 is blocked at the level of Williamson by the population',6,,./0.png
-72.305652,18.586542,1015,West,Cite Soleil,2025/09/19 08:59:00.175-04,,1,,./0.png
-72.69552,19.447581,988,Artibonite,Gonaives,2025/09/16 15:29:00.722-04,b'Wilfort Ferdinand was shot dead.',1,,./0.png
-72.693907,19.446584,990,Artibonite,Gonaives,2025/09/16 16:52:00.187-04,b'Members of the population are angry following the murder of a person this afternoon.',4,,./0.png
-72.695405,19.447618,992,Artibonite,Gonaives,2025/09/17 11:53:00.390-04,"b'Armed men fire into the air to show their displeasure at the man who was killed yesterday , Wilfort Ferdinand'",4,,./0.png
-72.6945553427867,19.4469718641953,1020,Artibonite,Gonaives,2025/09/19 13:28:00.312-04,b' Burning barricades are erected in downtown of Gonaives.',4,,./0.png
-72.198541,19.760343,1014,North,Cap-Haitien,2025/09/19 07:55:00.999-04,b'Burning tires in area / ANPE employees demonstrate their anger at the dismissal of director Ronald C\xc3\xa9licourt',6,,./0.png
-72.063399,18.533043,1028,West,Ganthier,2025/09/20 08:38:00.330-04,b'Armed men set up toll booths on the RN8 in the town centre of Ganthier.',2,,./0.png
-71.98558,18.515603,1029,West,Ganthier,2025/09/20 08:38:00.085-04,b'Armed men set up toll booths on the RN8 in the town centre of Fond-Parisien ',2,,./0.png
-72.289422,18.537428,1030,West,Delmas,2025/09/20 10:22:00.697-04,b'A man was murdered',3,,./0.png
-72.32895,18.5463,1047,West,Port-au-Prince,2025/09/22 18:42:45.622-04,b'Fort National area is blocked by the population / they are protesting the death of a young man killed yesterday by a BOID police officer during a football match!',6,,./0.png
-72.226687,18.578447,1063,West,Croix-Des-Bouquets,2025/09/25 07:58:00-04,b'Armed men in area.',4,,./0.png
-72.290084,18.536485,1068,West,Delmas,2025/09/26 09:03:00.443-04,,1,,./0.png
-72.675573,19.668792,1064,Artibonite,Gros Morne,2025/09/25 12:31:00-04,b'The population demonstrates against insecurity',6,,./0.png
-72.728788,19.065202,1053,Artibonite,Saint-Marc,2025/09/23 08:02:00.977-04,b'The population set up burning barricades / reason unknown',6,,./0.png
-72.604454,19.31307,1043,Artibonite,L'Estere,2025/09/21 17:50:00-04,b'RN1 blocked after Est\xc3\xa8re towards the north by a truck across the road / The population is demonstrating against the change of the departmental director of police in Artibonite.',6,,./0.png
-72.604506,19.313887,1045,Artibonite,L'Estere,2025/09/22 10:25:00.995-04,b' RN1 still blocked after Est\xc3\xa8re towards the northby a truck across the road / passage impossible for the moment / Police are on site trying to unblock the road.\nThe population is demonstrating against the change of the departmental director of police in Artibonite.',6,,./0.png
-72.604518,19.314023,1052,Artibonite,L'Estere,2025/09/22 18:59:03.606-04,b'RN1 still blocked after Est\xc3\xa8re towards the north by a truck across the road.',7,,./0.png
-72.832335,18.437076,1059,West,Petit-Goave,2025/09/24 13:04:00.667-04,b'The population blocked the national road 2 before Petit Goave for unknown reasons',6,,./0.png
-71.812374,18.85137,1097,Centre,Belladere,2025/09/29 10:08:00.797-04,b'RD31 is blocked by the population at Belladere / the population demands that the government take concrete measures against insecurity in the Centre Department.',6,,./0.png
-72.301266,18.55262,1109,West,Delmas,2025/10/02 07:41:00.881-04,b'Burning tires  front of the MTPTC offices / employees are protesting over their salaries.',6,,./0.png
-72.681358,19.456938,1099,Artibonite,Gonaives,2025/09/29 13:09:00.773-04,b'Demonstration in Raboto district and  downtown of Gona\xc3\xafves  / armed men from Raboto district accompanied by several members of the population who are protesting against the assassination of Wilfort Ferdinand. (For two hours)\nburning barricades during the demonstration at route des Dattes',6,,./0.png
-72.604583,19.3135,1082,Artibonite,L'Estere,2025/09/27 11:35:00.859-04,b'All day the RN1 is blocked at Est\xc3\xa8re level by the population against a possible planned attack by the gangs / passage impossible for the moment.',6,,./0.png
-74.112287,18.629495,1096,Grande'Anse,Jeremie,2025/09/29 09:52:00.687-04,b'RN7 is blocked by the population at the Pont \xc3\xa0 Roseaux before J\xc3\xa9r\xc3\xa9mie / vehicles across the road / the population is angry and is asking CPT to set up a new municipal council in J\xc3\xa9r\xc3\xa9mie.',6,,./0.png
-72.323526,18.532172,1119,West,Port-au-Prince,2025/10/03 17:34:25.375-04,b'Demonstration of population  in front of the Digicel offices in Turgeau',6,,./0.png
-72.603888,18.516951,1134,West,Leogane,2025/10/06 09:33:00.405-04,b'blocked access to Leogane. Burning tires can be found around town as the population is protesting against insecurity. Passage to certain roads is impossible.',6,,./0.png
-72.100319,18.832408,1136,Centre,Mirebalais,2025/10/06 11:51:00.388-04,b' Population protests because schools are not open due to insecurity / population asks the state to expel the Viv Ansam and restore security.',6,,./0.png
-72.302158,18.553711,1149,West,Delmas,2025/10/08 09:23:00-04,b'Demonstration of the people coming from displaced persons camps ',6,,./0.png
-72.696877,19.1053,1135,Artibonite,Saint-Marc,2025/10/06 11:32:00.406-04,b'Population demonstrates against insecurity.',6,,./0.png
-72.68933,19.446772,1111,Artibonite,Gonaives,2025/10/02 11:51:00.322-04,"b'Large funeral procession for the funeral of Wilfort Ferdinand in the city center of Gona\xc3\xafves / between the police station and and cemetery Rue Lamartinere / strong police presence, calm situation for the moment.'",8,,./0.png
-72.609123,19.294161,1116,Artibonite,Dessalines,2025/10/03 08:27:00.443-04,b'Population is blocking the passage of all fuel and freight trucks supplying the north via Est\xc3\xa8re / population is demanding that the state take measures to reinforce the police station to secure the city / only public transport vehicles are allowed to cross at this time.',6,,./0.png
-72.626152,19.150971,1126,Artibonite,Saint-Marc,2025/10/04 09:42:00-04,"b'The population protests to demand that the State take responsibility following numerous murders during the night. According to information, 100 people were killed during the night. The road was opened around 7 p.m. in the evening'",6,,./0.png
-72.627319,19.151362,1129,Artibonite,Saint-Marc,2025/10/05 09:50:00.279-04,b'The population is protesting to demand that the State take responsibility for the numerous murders during the night of the 3rd to the 4th.',6,,./0.png
-72.640846,19.15165,1138,Artibonite,Saint-Marc,2025/10/06 12:28:00.292-04,b'The population protests to demand that the State take responsibility and restore security',6,,./0.png
-72.640778,19.152581,1142,Artibonite,Saint-Marc,2025/10/07 08:08:00-04,b'The population protests to demand that the State take responsibility and restore security',6,,./0.png
-72.641121,19.151009,1148,Artibonite,Saint-Marc,2025/10/08 08:05:00-04,b'The population protests to demand that the State take responsibility and restore security / passage impossible for the moment.',6,,./0.png
-74.118464,18.645635,1139,Grande'Anse,Jeremie,2025/10/06 14:39:00.484-04,b'Burning tires in front of the administrative complex in J\xc3\xa9r\xc3\xa9mie / no more information',6,,./0.png
-74.025913,18.598903,1144,Grande'Anse,Roseaux,2025/10/07 08:59:00-04,b'RN7 is blocked at the level of the commune of Roseaux in the direction of J\xc3\xa9r\xc3\xa9mie / The population is demanding from the government the new municipal cartel in Roseaux.',6,,./0.png
-74.112843,18.6341,1145,Grande'Anse,Jeremie,2025/10/07 08:59:00-04,b'The population blocked the Carrefour Charles at the entrance to J\xc3\xa9r\xc3\xa9mie in solidarity with the city of Roseaux / The population is demanding from the government the new municipal cartel in Roseaux.',6,,./0.png
-72.340314,18.54192,1180,West,Port-au-Prince,2025/10/12 09:45:00-04,b'Police operation during the morning with kamikaze drones.',1,,./0.png
-72.627817,19.151006,1153,Artibonite,Saint-Marc,2025/10/08 12:16:00-04,b'The population protests to demand that the State take responsibility and restore security / passage impossible for the moment.',6,,./0.png
-72.640786,19.152125,1158,Artibonite,Saint-Marc,2025/10/09 08:08:00.300-04,b'The population protests to demand that the State take responsibility and restore security / passage impossible for the moment.',6,,./0.png
-72.641052,19.152027,1168,Artibonite,Saint-Marc,2025/10/10 12:13:00.408-04,b'The population protests to demand that the State take responsibility and restore security / passage impossible for the moment.',6,,./0.png
-72.640958,19.152052,1193,Artibonite,Saint-Marc,2025/10/13 19:47:00-04,b'The population protests to demand that the State take responsibility and restore security / passage impossible for the moment.',6,,./0.png
-72.300754,18.53061,1201,West,Port-au-Prince,2025/10/15 12:29:00.244-04,"b'Violent demonstration with burning tires, police used tear gas'",6,,./0.png
-72.316743,18.545693,1204,West,Delmas,2025/10/15 09:03:00.656-04,b'Confrontation between two self-defense groups.',1,,./0.png
-72.252737,18.523115,1215,West,Petion-Ville,2025/10/17 07:50:00.353-04,b'Gang activity in progress',1,,./0.png
-72.334748,18.532869,1218,West,Port-au-Prince,2025/10/17 11:06:00.866-04,b'Police operation in progress with kamikaze drone.',1,,./0.png
-71.942545,18.823619,1230,Centre,Lascahobas,2025/10/18 16:28:00.499-04,b'Clash between gang and police.',1,,./0.png
-72.640966,19.152305,1196,Artibonite,Saint-Marc,2025/10/14 08:11:00.234-04,b'RN1 is still blocked at Pont Sond\xc3\xa9 / The population protests to demand that the State take responsibility and restore security / passage impossible for the moment.',6,,./0.png
-72.467125,19.055908,1198,Artibonite,Verrettes,2025/10/14 12:01:00.906-04,b'Demonstration against insecurity and to demand that the state dismantle the Grand Grif gangs in the department.',6,,./0.png
-72.608437,19.30625,1209,Artibonite,L'Estere,2025/10/16 16:20:00.277-04,b'They are angry following the burning of several rice depots by gang members.',6,,./0.png
-72.609012,19.303375,1216,Artibonite,L'Estere,2025/10/17 08:24:00.584-04,b'The population and self-defense groups are angry because the gangs burned rice reserves',6,,./0.png
-72.203766,19.759542,1219,North,Cap-Haitien,2025/10/17 13:10:00.614-04,b'Hugues C\xc3\xa9lestin and his supporters demand justice for former President Jovenel Moise.',6,,./0.png
-72.31261,18.580166,1241,West,Delmas,2025/10/21 08:38:00.615-04,b'Armed men in area',4,,./0.png
-72.304888,18.583131,1258,West,Tabarre,2025/10/23 07:59:00.263-04,b'Armed men in area.',4,,./0.png
-72.288856,18.54559,1260,West,Delmas,2025/10/23 10:04:00.864-04,b'Student demonstration / They are protesting because teachers are not coming to perform their duties.',6,,./0.png
-72.288844,18.545605,1261,West,Delmas,2025/10/23 11:08:00.587-04,b'Students throw stones at the high school / Police on site.',6,,./0.png
-72.288904,18.545402,1262,West,Delmas,2025/10/23 11:33:00.128-04,b'Students throw stones at the high school / police fired bullets in the air and uses tear gas to evacuate students.',6,,./0.png
-72.300701,18.530543,1264,West,Petion-Ville,2025/10/24 10:56:00.955-04,b'Protesters demand security in the country as well as rear and salary / Police use tear gas',6,,./0.png
-72.329779,18.596074,1265,West,Cite Soleil,2025/10/24 11:46:00.413-04,b'Gang activity in progress',1,,./0.png
-72.300731,18.530544,1266,West,Petion-Ville,2025/10/24 11:59:00.401-04,b'Protesters demand security in the country as well as rear and salary / Police use tear gas',6,,./0.png
-72.226651,18.578337,1275,West,Croix-Des-Bouquets,2025/10/25 08:35:00-04,b'Armed men in area.',4,[ 1 ],./0.png
-72.227516,18.581024,1276,West,Croix-Des-Bouquets,2025/10/25 08:35:00-04,b'Armed men in area.',4,[ 1 ],./0.png
-72.208779,18.628295,1277,West,Croix-Des-Bouquets,2025/10/25 08:35:00-04,b'Armed men in area',4,[ 1 ],./0.png
-72.307411,18.907307,371,Artibonite,La Chapelle,2025/06/23 07:50:00-04,"b""For most of the day, members of Savien's gang attacked the area""",1,[ 1 ],./0.png
-72.3104496,18.9093662,372,Artibonite,La Chapelle,2025/06/23 08:13:00-04,"b""For most of the day, members of Savien's gang attacked the area""",1,[ 1 ],./0.png
